priority_score,tax_delinquent,occupancy,property_address,unit,property_type,owner_name,owner_type,mailing_address,mailing_city,mailing_state,mailing_zip,foreign_address_hint,estate_or_heirs,life_estate,trust,corporate,care_of_mailing,et_al_multiple_owners,owner_next_door,likely_inherited,last_sale_date,last_sale_price,last_sale_type,years_since_last_sale,deed_book,deed_page,assessed_total,assessed_land,assessed_building,year_built,style,units,living_area_sqft,lot_size_sqft,zoning,parcel_id,use_code,use_description,tax_delinquent_detail,tax_delinquent_source,lat,lon,map_link,loc_id,data_vintage
4,,absentee - owner elsewhere in Belmont,37-43 POND ST UNIT 39,39,Condominium,OAK REALTY & SERVICE COMPANY LLC,LLC / corporate,4 HILL RD,BELMONT,MA,02478,,,,,YES,,,,,2015-10-23,1,nominal / non-arms-length transfer,11,66271,339,360000,0,360000,1963,Condo,1,1377,,7,39-13-39,102,Residential Condominium,,,42.398111,-71.157911,"https://maps.google.com/?q=42.398111,-71.157911",F_748556_2970284,CY24_FY24
4,,absentee - owner elsewhere in Belmont,37-43 POND ST UNIT 41,41,Condominium,OAK REALTY & SERVICE COMPANY LLC,LLC / corporate,4 HILL RD,BELMONT,MA,02478,,,,,YES,,,,,2015-10-23,1,nominal / non-arms-length transfer,11,66271,339,360000,0,360000,1963,Condo,1,1377,,7,39-13-41,102,Residential Condominium,,,42.398111,-71.157911,"https://maps.google.com/?q=42.398111,-71.157911",F_748556_2970284,CY24_FY24
4,,absentee - owner elsewhere in Belmont,37-43 POND ST UNIT 43,43,Condominium,OAK REALTY & SERVICE COMPANY LLC,LLC / corporate,4 HILL RD,BELMONT,MA,02478,,,,,YES,,,,,2015-10-23,1,nominal / non-arms-length transfer,11,66271,339,361000,0,361000,1963,Condo,1,1391,,7,39-13-43,102,Residential Condominium,,,42.398111,-71.157911,"https://maps.google.com/?q=42.398111,-71.157911",F_748556_2970284,CY24_FY24
4,,absentee - elsewhere in MA,38 WELLESLEY RD,,Single family,THIRTY EIGHT WELLESLEY ROAD LLC,LLC / corporate,83 MAPLE ST,MELROSE,MA,02176,,,,,YES,,,,,1996-11-07,440000,market sale,30,1163,167,1498000,1018000,480000,1953,Ranch,1,1749,20845,8,53-117,101,Single Family Residential,,,42.408347,-71.184205,"https://maps.google.com/?q=42.408347,-71.184205",F_741451_2973991,CY24_FY24
4,,absentee - owner elsewhere in Belmont,38-44 HILL RD UNIT 38,38,Condominium,OAK REALTY & SERVICE COMPANY LLC,LLC / corporate,4 HILL RD,BELMONT,MA,02478,,,,,YES,,,,,2015-10-23,1,nominal / non-arms-length transfer,11,66271,339,352000,0,352000,1963,Condo,1,1430,,7,39-22-38,102,Residential Condominium,,,42.397846,-71.157515,"https://maps.google.com/?q=42.397846,-71.157515",F_748673_2970194,CY24_FY24
4,,absentee - owner elsewhere in Belmont,38-44 HILL RD UNIT 40,40,Condominium,OAK REALTY & SERVICE COMPANY LLC,LLC / corporate,4 HILL RD,BELMONT,MA,02478,,,,,YES,,,,,2015-10-23,1,nominal / non-arms-length transfer,11,66271,339,352000,0,352000,1963,Condo,1,1430,,7,39-22-40,102,Residential Condominium,,,42.397846,-71.157515,"https://maps.google.com/?q=42.397846,-71.157515",F_748673_2970194,CY24_FY24
4,,absentee - owner elsewhere in Belmont,38-44 HILL RD UNIT 42,42,Condominium,OAK REALTY & SERVICE COMPANY LLC,LLC / corporate,4 HILL RD,BELMONT,MA,02478,,,,,YES,,,,,2015-10-23,1,nominal / non-arms-length transfer,11,66271,339,352000,0,352000,1963,Condo,1,1430,,7,39-22-42,102,Residential Condominium,,,42.397846,-71.157515,"https://maps.google.com/?q=42.397846,-71.157515",F_748673_2970194,CY24_FY24
4,,absentee - owner elsewhere in Belmont,38-44 HILL RD UNIT 44,44,Condominium,OAK REALTY & SERVICE COMPANY LLC,LLC / corporate,4 HILL RD,BELMONT,MA,02478,,,,,YES,,,,,2015-10-23,1,nominal / non-arms-length transfer,11,66271,339,352000,0,352000,1963,Condo,1,1430,,7,39-22-44,102,Residential Condominium,,,42.397846,-71.157515,"https://maps.google.com/?q=42.397846,-71.157515",F_748673_2970194,CY24_FY24
4,,absentee - owner elsewhere in Belmont,386 COMMON ST,,Three-family,386 COMMON BELMONT LLC,LLC / corporate,981 CONCORD AVE,BELMONT,MA,02478,,,,,YES,,,,,2020-10-30,1,nominal / non-arms-length transfer,6,76047,406,1850000,1109000,731000,1896,Colonial,2,4838,10656,7,6-126,105,Three-Family Residential,,,42.383454,-71.175104,"https://maps.google.com/?q=42.383454,-71.175104",F_743944_2964926,CY24_FY24
4,,absentee - elsewhere in MA,39 BAKER ST,,Apartments (4-8 units),39 BAKER STREET LLC,LLC / corporate,87 GEORGE STREET,ARLINGTON,MA,02476,,,,,YES,,,,,1985-09-24,60900,market sale,41,1003,141,1085000,788000,287000,1910,Old Style,4,3140,6590,7,22-100,111,Apartments with Four to Eight Units,,,42.39287,-71.159736,"https://maps.google.com/?q=42.39287,-71.159736",F_748083_2968375,CY24_FY24
4,,absentee - owner elsewhere in Belmont,39 HILL RD UNIT 39,39,Condominium,OAK REALTY & SERVICE COMPANY LLC,LLC / corporate,4 HILL RD,BELMONT,MA,02478,,,,,YES,,,,,2015-10-23,1,nominal / non-arms-length transfer,11,66271,339,274000,0,274000,1963,Condo,1,1597,,7,39-25-39,102,Residential Condominium,,,42.396896,-71.157899,"https://maps.google.com/?q=42.396896,-71.157899",F_748573_2969844,CY24_FY24
4,,absentee - owner elsewhere in Belmont,41 HILL RD UNIT 41,41,Condominium,OAK REALTY & SERVICE COMPANY LLC,LLC / corporate,4 HILL RD,BELMONT,MA,02478,,,,,YES,,,,,2015-10-23,1,nominal / non-arms-length transfer,11,66271,339,287000,0,287000,1963,Condo,1,1597,,7,39-25-41,102,Residential Condominium,,,42.396896,-71.157899,"https://maps.google.com/?q=42.396896,-71.157899",F_748573_2969844,CY24_FY24
4,,absentee - owner elsewhere in Belmont,42-48 POND ST UNIT 42,42,Condominium,OAK REALTY & SERVICE COMPANY LLC,LLC / corporate,4 HILL RD,BELMONT,MA,02478,,,,,YES,,,,,2015-10-23,1,nominal / non-arms-length transfer,11,66271,339,362000,0,362000,1963,Condo,1,1398,,7,39-6-42,102,Residential Condominium,,,42.398596,-71.157992,"https://maps.google.com/?q=42.398596,-71.157992",F_748534_2970462,CY24_FY24
4,,absentee - owner elsewhere in Belmont,42-48 POND ST UNIT 44,44,Condominium,OAK REALTY & SERVICE COMPANY LLC,LLC / corporate,4 HILL RD,BELMONT,MA,02478,,,,,YES,,,,,2015-10-23,1,nominal / non-arms-length transfer,11,66271,339,362000,0,362000,1963,Condo,1,1398,,7,39-6-44,102,Residential Condominium,,,42.398596,-71.157992,"https://maps.google.com/?q=42.398596,-71.157992",F_748534_2970462,CY24_FY24
4,,absentee - owner elsewhere in Belmont,42-48 POND ST UNIT 46,46,Condominium,OAK REALTY & SERVICE COMPANY LLC,LLC / corporate,4 HILL RD,BELMONT,MA,02478,,,,,YES,,,,,2015-10-23,1,nominal / non-arms-length transfer,11,66271,339,362000,0,362000,1963,Condo,1,1398,,7,39-6-46,102,Residential Condominium,,,42.398596,-71.157992,"https://maps.google.com/?q=42.398596,-71.157992",F_748534_2970462,CY24_FY24
4,,absentee - owner elsewhere in Belmont,42-48 POND ST UNIT 48,48,Condominium,OAK REALTY & SERVICE COMPANY LLC,LLC / corporate,4 HILL RD,BELMONT,MA,02478,,,,,YES,,,,,2015-10-23,1,nominal / non-arms-length transfer,11,66271,339,362000,0,362000,1963,Condo,1,1398,,7,39-6-48,102,Residential Condominium,,,42.398596,-71.157992,"https://maps.google.com/?q=42.398596,-71.157992",F_748534_2970462,CY24_FY24
4,,absentee - elsewhere in MA,43 BURNHAM ST,,Apartments (8+ units),43 BURNHAM STREET LLC,LLC / corporate,6 OAK ST,BURLINGTON,MA,01803,,,,,YES,,,,,1977-05-25,0,nominal / non-arms-length transfer,49,13196,649,3629000,1083000,2531000,1974,Apartment,11,9072,28130,7,28-39,112,Apartments with More than Eight Units,,,42.384124,-71.191643,"https://maps.google.com/?q=42.384124,-71.191643",F_739475_2965155,CY24_FY24
4,,absentee - owner elsewhere in Belmont,43 HILL RD UNIT 43,43,Condominium,OAK REALTY & SERVICE COMPANY LLC,LLC / corporate,4 HILL RD,BELMONT,MA,02478,,,,,YES,,,,,2015-10-23,1,nominal / non-arms-length transfer,11,66271,339,258000,0,258000,1963,Condo,1,1390,,7,39-25-43,102,Residential Condominium,,,42.396896,-71.157899,"https://maps.google.com/?q=42.396896,-71.157899",F_748573_2969844,CY24_FY24
4,,absentee - owner elsewhere in Belmont,45 HILL RD UNIT 45,45,Condominium,OAK REALTY & SERVICE COMPANY LLC,LLC / corporate,4 HILL RD,BELMONT,MA,02478,,,,,YES,,,,,2015-10-23,1,nominal / non-arms-length transfer,11,66271,339,258000,0,258000,1963,Condo,1,1390,,7,39-25-45,102,Residential Condominium,,,42.396896,-71.157899,"https://maps.google.com/?q=42.396896,-71.157899",F_748573_2969844,CY24_FY24
4,,absentee - owner elsewhere in Belmont,45-47 WAVERLEY ST,,Two-family,DLORA LLC,LLC / corporate,225 PROSPECT ST,BELMONT,MA,02478,,,,,YES,,,,,2009-11-19,1,nominal / non-arms-length transfer,17,53865,498,1232000,752000,470000,1925,Old Style,2,2983,6526,7,27-72,104,Two-Family Residential,,,42.387287,-71.186315,"https://maps.google.com/?q=42.387287,-71.186315",F_740910_2966314,CY24_FY24
4,,absentee - owner elsewhere in Belmont,45-51 POND ST UNIT 45,45,Condominium,OAK REALTY & SERVICE COMPANY LLC,LLC / corporate,4 HILL RD,BELMONT,MA,02478,,,,,YES,,,,,2015-10-23,1,nominal / non-arms-length transfer,11,66271,339,300000,0,300000,1963,Condo,1,928,,7,39-12-45,102,Residential Condominium,,,42.398223,-71.157608,"https://maps.google.com/?q=42.398223,-71.157608",F_748632_2970331,CY24_FY24
4,,absentee - owner elsewhere in Belmont,45-51 POND ST UNIT 47,47,Condominium,OAK REALTY & SERVICE COMPANY LLC,LLC / corporate,4 HILL RD,BELMONT,MA,02478,,,,,YES,,,,,2015-10-23,1,nominal / non-arms-length transfer,11,66271,339,300000,0,300000,1963,Condo,1,928,,7,39-12-47,102,Residential Condominium,,,42.398223,-71.157608,"https://maps.google.com/?q=42.398223,-71.157608",F_748632_2970331,CY24_FY24
4,,absentee - owner elsewhere in Belmont,45-51 POND ST UNIT 49,49,Condominium,OAK REALTY & SERVICE COMPANY LLC,LLC / corporate,4 HILL RD,BELMONT,MA,02478,,,,,YES,,,,,2015-10-23,1,nominal / non-arms-length transfer,11,66271,339,300000,0,300000,1963,Condo,1,928,,7,39-12-49,102,Residential Condominium,,,42.398223,-71.157608,"https://maps.google.com/?q=42.398223,-71.157608",F_748632_2970331,CY24_FY24
4,,absentee - owner elsewhere in Belmont,45-51 POND ST UNIT 51,51,Condominium,OAK REALTY & SERVICE COMPANY LLC,LLC / corporate,4 HILL RD,BELMONT,MA,02478,,,,,YES,,,,,2015-10-23,1,nominal / non-arms-length transfer,11,66271,339,300000,0,300000,1963,Condo,1,928,,7,39-12-51,102,Residential Condominium,,,42.398223,-71.157608,"https://maps.google.com/?q=42.398223,-71.157608",F_748632_2970331,CY24_FY24
4,,absentee - owner elsewhere in Belmont,46-52 HILL RD UNIT 46,46,Condominium,OAK REALTY & SERVICE COMPANY LLC,LLC / corporate,4 HILL RD,BELMONT,MA,02478,,,,,YES,,,,,2015-10-23,1,nominal / non-arms-length transfer,11,66271,339,352000,0,352000,1963,Condo,1,1430,,7,39-23-46,102,Residential Condominium,,,42.397986,-71.157046,"https://maps.google.com/?q=42.397986,-71.157046",F_748798_2970248,CY24_FY24
4,,absentee - owner elsewhere in Belmont,46-52 HILL RD UNIT 48,48,Condominium,OAK REALTY & SERVICE COMPANY LLC,LLC / corporate,4 HILL RD,BELMONT,MA,02478,,,,,YES,,,,,2015-10-23,1,nominal / non-arms-length transfer,11,66271,339,352000,0,352000,1963,Condo,1,1430,,7,39-23-48,102,Residential Condominium,,,42.397986,-71.157046,"https://maps.google.com/?q=42.397986,-71.157046",F_748798_2970248,CY24_FY24
4,,absentee - owner elsewhere in Belmont,46-52 HILL RD UNIT 50,50,Condominium,OAK REALTY & SERVICE COMPANY LLC,LLC / corporate,4 HILL RD,BELMONT,MA,02478,,,,,YES,,,,,2015-10-23,1,nominal / non-arms-length transfer,11,66271,339,352000,0,352000,1963,Condo,1,1430,,7,39-23-50,102,Residential Condominium,,,42.397986,-71.157046,"https://maps.google.com/?q=42.397986,-71.157046",F_748798_2970248,CY24_FY24
4,,absentee - owner elsewhere in Belmont,46-52 HILL RD UNIT 52,52,Condominium,OAK REALTY & SERVICE COMPANY LLC,LLC / corporate,4 HILL RD,BELMONT,MA,02478,,,,,YES,,,,,2015-10-23,1,nominal / non-arms-length transfer,11,66271,339,352000,0,352000,1963,Condo,1,1430,,7,39-23-52,102,Residential Condominium,,,42.397986,-71.157046,"https://maps.google.com/?q=42.397986,-71.157046",F_748798_2970248,CY24_FY24
4,,absentee - elsewhere in MA (PO Box),464-468A TRAPELO RD,,"Mixed use, mostly residential",MOSS REALTY LLP,LLC / corporate,PO BOX 44,NEEDHAM HEIGHTS,MA,02494,,,,,YES,,,,,1956-06-07,0,nominal / non-arms-length transfer,70,573,27,2172000,786000,1386000,1927,Res/Comm,1,7488,4966,4,27-127,013,"Mixed Use (Primarily Residential, some Commercial)",,,42.386983,-71.188536,"https://maps.google.com/?q=42.386983,-71.188536",F_740311_2966201,CY24_FY24
4,,absentee - out of state,485 COMMON ST,,"Mixed use, mostly residential",BELMONT RESIDENTIAL PROPERTY OWNER LLC,LLC / corporate,2727 LBJ FREEWAY SUITE 806,DALLAS,TX,75234,,,,,YES,,,,,2016-10-19,14260000,market sale,10,68233,123,32729000,2431000,30187000,,,,,63481,4,12-210,013,"Mixed Use (Primarily Residential, some Commercial)",,,42.380407,-71.17498,"https://maps.google.com/?q=42.380407,-71.17498",F_743984_2963815,CY24_FY24
4,,absentee - owner elsewhere in Belmont,49 HILL RD UNIT 101,101,Condominium,OAK REALTY & SERVICE COMPANY LLC,LLC / corporate,4 HILL RD,BELMONT,MA,02478,,,,,YES,,,,,2015-10-23,1,nominal / non-arms-length transfer,11,66271,339,261000,0,261000,1963,Condo,1,1086,,7,39-49-101,102,Residential Condominium,,,42.396912,-71.156792,"https://maps.google.com/?q=42.396912,-71.156792",F_748522_2969609,CY24_FY24
4,,absentee - owner elsewhere in Belmont,49 HILL RD UNIT 102,102,Condominium,OAK REALTY & SERVICE COMPANY LLC,LLC / corporate,4 HILL RD,BELMONT,MA,02478,,,,,YES,,,,,2015-10-23,1,nominal / non-arms-length transfer,11,66271,339,261000,0,261000,,Condo,1,1086,,7,39-49-102,102,Residential Condominium,,,42.396912,-71.156792,"https://maps.google.com/?q=42.396912,-71.156792",F_748522_2969609,CY24_FY24
4,,absentee - owner elsewhere in Belmont,49 HILL RD UNIT 103,103,Condominium,OAK REALTY & SERVICE COMPANY LLC,LLC / corporate,4 HILL RD,BELMONT,MA,02478,,,,,YES,,,,,2015-10-23,1,nominal / non-arms-length transfer,11,66271,339,261000,0,261000,,Condo,1,1086,,7,39-49-103,102,Residential Condominium,,,42.396912,-71.156792,"https://maps.google.com/?q=42.396912,-71.156792",F_748522_2969609,CY24_FY24
4,,absentee - owner elsewhere in Belmont,49 HILL RD UNIT 104,104,Condominium,OAK REALTY & SERVICE COMPANY LLC,LLC / corporate,4 HILL RD,BELMONT,MA,02478,,,,,YES,,,,,2015-10-23,1,nominal / non-arms-length transfer,11,66271,339,261000,0,261000,,Condo,1,1086,,7,39-49-104,102,Residential Condominium,,,42.396912,-71.156792,"https://maps.google.com/?q=42.396912,-71.156792",F_748522_2969609,CY24_FY24
4,,absentee - owner elsewhere in Belmont,49 HILL RD UNIT 105,105,Condominium,OAK REALTY & SERVICE COMPANY LLC,LLC / corporate,4 HILL RD,BELMONT,MA,02478,,,,,YES,,,,,2015-10-23,1,nominal / non-arms-length transfer,11,66271,339,149000,0,149000,,Condo,1,415,,7,39-49-105,102,Residential Condominium,,,42.396912,-71.156792,"https://maps.google.com/?q=42.396912,-71.156792",F_748522_2969609,CY24_FY24
4,,absentee - owner elsewhere in Belmont,49 HILL RD UNIT 106,106,Condominium,OAK REALTY & SERVICE COMPANY LLC,LLC / corporate,4 HILL RD,BELMONT,MA,02478,,,,,YES,,,,,2015-10-23,1,nominal / non-arms-length transfer,11,66271,339,212000,0,212000,,Condo,1,753,,7,39-49-106,102,Residential Condominium,,,42.396912,-71.156792,"https://maps.google.com/?q=42.396912,-71.156792",F_748522_2969609,CY24_FY24
4,,absentee - owner elsewhere in Belmont,49 HILL RD UNIT 107,107,Condominium,OAK REALTY & SERVICE COMPANY LLC,LLC / corporate,4 HILL RD,BELMONT,MA,02478,,,,,YES,,,,,2015-10-23,1,nominal / non-arms-length transfer,11,66271,339,212000,0,212000,,Condo,1,753,,7,39-49-107,102,Residential Condominium,,,42.396912,-71.156792,"https://maps.google.com/?q=42.396912,-71.156792",F_748522_2969609,CY24_FY24
4,,absentee - owner elsewhere in Belmont,49 HILL RD UNIT 108,108,Condominium,OAK REALTY & SERVICE COMPANY LLC,LLC / corporate,4 HILL RD,BELMONT,MA,02478,,,,,YES,,,,,2015-10-23,1,nominal / non-arms-length transfer,11,66271,339,212000,0,212000,,Condo,1,753,,7,39-49-108,102,Residential Condominium,,,42.396912,-71.156792,"https://maps.google.com/?q=42.396912,-71.156792",F_748522_2969609,CY24_FY24
4,,absentee - owner elsewhere in Belmont,49 HILL RD UNIT 109,109,Condominium,OAK REALTY & SERVICE COMPANY LLC,LLC / corporate,4 HILL RD,BELMONT,MA,02478,,,,,YES,,,,,2015-10-23,1,nominal / non-arms-length transfer,11,66271,339,261000,0,261000,,Condo,1,1086,,7,39-49-109,102,Residential Condominium,,,42.396912,-71.156792,"https://maps.google.com/?q=42.396912,-71.156792",F_748522_2969609,CY24_FY24
4,,absentee - owner elsewhere in Belmont,49 HILL RD UNIT 110,110,Condominium,OAK REALTY & SERVICE COMPANY LLC,LLC / corporate,4 HILL RD,BELMONT,MA,02478,,,,,YES,,,,,2015-10-23,1,nominal / non-arms-length transfer,11,66271,339,261000,0,261000,,Condo,1,1086,,7,39-49-110,102,Residential Condominium,,,42.396912,-71.156792,"https://maps.google.com/?q=42.396912,-71.156792",F_748522_2969609,CY24_FY24
4,,absentee - owner elsewhere in Belmont,49 HILL RD UNIT 201,201,Condominium,OAK REALTY & SERVICE COMPANY LLC,LLC / corporate,4 HILL RD,BELMONT,MA,02478,,,,,YES,,,,,2015-10-23,1,nominal / non-arms-length transfer,11,66271,339,261000,0,261000,,Condo,1,1086,,7,39-49-201,102,Residential Condominium,,,42.396912,-71.156792,"https://maps.google.com/?q=42.396912,-71.156792",F_748522_2969609,CY24_FY24
4,,absentee - owner elsewhere in Belmont,49 HILL RD UNIT 202,202,Condominium,OAK REALTY & SERVICE COMPANY LLC,LLC / corporate,4 HILL RD,BELMONT,MA,02478,,,,,YES,,,,,2015-10-23,1,nominal / non-arms-length transfer,11,66271,339,261000,0,261000,,Condo,1,1086,,7,39-49-202,102,Residential Condominium,,,42.396912,-71.156792,"https://maps.google.com/?q=42.396912,-71.156792",F_748522_2969609,CY24_FY24
4,,absentee - owner elsewhere in Belmont,49 HILL RD UNIT 203,203,Condominium,OAK REALTY & SERVICE COMPANY LLC,LLC / corporate,4 HILL RD,BELMONT,MA,02478,,,,,YES,,,,,2015-10-23,1,nominal / non-arms-length transfer,11,66271,339,261000,0,261000,,Condo,1,1086,,7,39-49-203,102,Residential Condominium,,,42.396912,-71.156792,"https://maps.google.com/?q=42.396912,-71.156792",F_748522_2969609,CY24_FY24
4,,absentee - owner elsewhere in Belmont,49 HILL RD UNIT 204,204,Condominium,OAK REALTY & SERVICE COMPANY LLC,LLC / corporate,4 HILL RD,BELMONT,MA,02478,,,,,YES,,,,,2015-10-23,1,nominal / non-arms-length transfer,11,66271,339,261000,0,261000,,Condo,1,1086,,7,39-49-204,102,Residential Condominium,,,42.396912,-71.156792,"https://maps.google.com/?q=42.396912,-71.156792",F_748522_2969609,CY24_FY24
4,,absentee - owner elsewhere in Belmont,49 HILL RD UNIT 205,205,Condominium,OAK REALTY & SERVICE COMPANY LLC,LLC / corporate,4 HILL RD,BELMONT,MA,02478,,,,,YES,,,,,2015-10-23,1,nominal / non-arms-length transfer,11,66271,339,212000,0,212000,,Condo,1,753,,7,39-49-205,102,Residential Condominium,,,42.396912,-71.156792,"https://maps.google.com/?q=42.396912,-71.156792",F_748522_2969609,CY24_FY24
4,,absentee - owner elsewhere in Belmont,49 HILL RD UNIT 206,206,Condominium,OAK REALTY & SERVICE COMPANY LLC,LLC / corporate,4 HILL RD,BELMONT,MA,02478,,,,,YES,,,,,2015-10-23,1,nominal / non-arms-length transfer,11,66271,339,212000,0,212000,,Condo,1,753,,7,39-49-206,102,Residential Condominium,,,42.396912,-71.156792,"https://maps.google.com/?q=42.396912,-71.156792",F_748522_2969609,CY24_FY24
4,,absentee - owner elsewhere in Belmont,49 HILL RD UNIT 207,207,Condominium,OAK REALTY & SERVICE COMPANY LLC,LLC / corporate,4 HILL RD,BELMONT,MA,02478,,,,,YES,,,,,2015-10-23,1,nominal / non-arms-length transfer,11,66271,339,212000,0,212000,,Condo,1,753,,7,39-49-207,102,Residential Condominium,,,42.396912,-71.156792,"https://maps.google.com/?q=42.396912,-71.156792",F_748522_2969609,CY24_FY24
4,,absentee - owner elsewhere in Belmont,49 HILL RD UNIT 208,208,Condominium,OAK REALTY & SERVICE COMPANY LLC,LLC / corporate,4 HILL RD,BELMONT,MA,02478,,,,,YES,,,,,2015-10-23,1,nominal / non-arms-length transfer,11,66271,339,212000,0,212000,,Condo,1,753,,7,39-49-208,102,Residential Condominium,,,42.396912,-71.156792,"https://maps.google.com/?q=42.396912,-71.156792",F_748522_2969609,CY24_FY24
4,,absentee - owner elsewhere in Belmont,49 HILL RD UNIT 209,209,Condominium,OAK REALTY & SERVICE COMPANY LLC,LLC / corporate,4 HILL RD,BELMONT,MA,02478,,,,,YES,,,,,2015-10-23,1,nominal / non-arms-length transfer,11,66271,339,261000,0,261000,,Condo,1,1086,,7,39-49-209,102,Residential Condominium,,,42.396912,-71.156792,"https://maps.google.com/?q=42.396912,-71.156792",F_748522_2969609,CY24_FY24
4,,absentee - owner elsewhere in Belmont,49 HILL RD UNIT 210,210,Condominium,OAK REALTY & SERVICE COMPANY LLC,LLC / corporate,4 HILL RD,BELMONT,MA,02478,,,,,YES,,,,,2015-10-23,1,nominal / non-arms-length transfer,11,66271,339,261000,0,261000,,Condo,1,1086,,7,39-49-210,102,Residential Condominium,,,42.396912,-71.156792,"https://maps.google.com/?q=42.396912,-71.156792",F_748522_2969609,CY24_FY24
4,,absentee - owner elsewhere in Belmont,49 HILL RD UNIT 301,301,Condominium,OAK REALTY & SERVICE COMPANY LLC,LLC / corporate,4 HILL RD,BELMONT,MA,02478,,,,,YES,,,,,2015-10-23,1,nominal / non-arms-length transfer,11,66271,339,261000,0,261000,,Condo,1,1086,,7,39-49-301,102,Residential Condominium,,,42.396912,-71.156792,"https://maps.google.com/?q=42.396912,-71.156792",F_748522_2969609,CY24_FY24
4,,absentee - owner elsewhere in Belmont,49 HILL RD UNIT 302,302,Condominium,OAK REALTY & SERVICE COMPANY LLC,LLC / corporate,4 HILL RD,BELMONT,MA,02478,,,,,YES,,,,,2015-10-23,1,nominal / non-arms-length transfer,11,66271,339,261000,0,261000,,Condo,1,1086,,7,39-49-302,102,Residential Condominium,,,42.396912,-71.156792,"https://maps.google.com/?q=42.396912,-71.156792",F_748522_2969609,CY24_FY24
